;;; ONCOPROD RS ;; ONCOPROD PE ;;ONCOPROD SP;;;;;;;;ONCOPROD DF;;;;;;; ONCOPROD ES  ;;
Cï¿½D;CLASSIFICAï¿½ï¿½O FISCAL;ORIGEM;  ICMS 17% ;  ICMS 18% ;  ICMS 17% ;  ICMS 18% ; ICMS 12%; ICMS 17%;CLIENTES GO; ICMS 17,5%; ICMS 18%; CLIENTES SP; CLIENTES SPI; ICMS 20% ; ICMS 12%;   ICMS 17% ;   CLIENTES DF ;   ICMS 17,5% ;   ICMS 18% ;  CLIENTES SPI ; ICMS 20% ; ICMS 12%;ICMS 17%;ICMS 18%
110304;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110305;TRIBUTADO;NACIONAL;2484,59;2516,85;0;2349,29;0;0;0;0;0;0;0;0;0;2379,93;2234,75;2395,49;2411,26;2411,26;2476,46;0;2489,16;0
110321;TRIBUTADO;NACIONAL;56069,32;56069,32;0;56858,07;0;0;0;0;0;0;0;0;0;56069,32;56069,32;56460,94;56858,07;56858,07;58504,23;0;56069,32;0
110335;TRIBUTADO;NACIONAL;13540,57;13540,57;0;13668,3;0;13375,39;0;13461,69;13549,1;0;0;13910,41;0;12746,46;11969,8;0;12914,36;12914,36;0;0;14254,31;0
110347;TRIBUTADO;NACIONAL;6623,89;6623,89;0;6620,78;0;0;0;0;0;0;0;0;0;6384,08;6072,66;6425,27;6466,98;6466,98;6639,44;0;6904,64;0
110350;TRIBUTADO;NACIONAL;6356,82;6356,82;0;6446,25;0;0;0;0;0;0;0;0;0;6356,82;6356,82;6401,22;6446,24;6446,24;6632,87;0;6356,82;0
110351;TRIBUTADO;NACIONAL;12713,68;12713,68;0;12892,53;0;0;0;0;0;0;0;0;0;12713,68;12713,68;12802,48;12892,52;12892,52;13265,78;0;12713,68;0
110352;TRIBUTADO;NACIONAL;19070,51;19338,77;0;19338,77;0;0;0;0;0;0;0;0;0;19070,51;19070,51;19203,71;19338,77;19338,77;19898,67;0;19070,52;0
110357;TRIBUTADO;NACIONAL;264,12;264,12;0;264,12;0;0;0;0;0;0;0;0;0;264,12;264,12;264,12;264,12;264,12;264,12;0;264,12;0
110359;TRIBUTADO;NACIONAL;1262,04;1262,04;0;1279,8;0;0;0;0;0;0;0;0;0;1262,04;1262,04;1270,86;1279,8;1279,8;1316,85;0;1262,04;0
110370;TRIBUTADO;NACIONAL;264;264;0;264;0;0;0;0;0;0;0;0;0;264;264;264;264;264;264;0;264;0
110372;TRIBUTADO;NACIONAL;9340,21;9340,21;0;9471,6;0;0;0;0;0;0;0;0;0;9340,21;9340,21;9405,45;9471,6;9471,6;9745,83;0;9340,21;0
110373;TRIBUTADO;NACIONAL;54834,97;54834,97;0;55606,34;0;0;0;0;0;0;0;0;0;54834,97;54834,97;55217,97;55606,34;55606,34;57216,25;0;54834,97;0
110380;TRIBUTADO;NACIONAL;43275,04;43275,04;0;43883,81;0;0;0;0;0;0;0;0;0;43275,04;43275,04;43577,3;43883,81;43883,81;45154,33;0;43275,04;0
110381;TRIBUTADO;NACIONAL;504,97;504,97;0;512,07;0;0;0;0;0;0;0;0;0;504,97;504,97;508,5;512,07;512,07;526,9;0;504,97;0
110387;TRIBUTADO;NACIONAL;30,75;31,15;0;31,42;0;0;0;0;0;0;0;0;0;29,13;27,35;29,32;29,51;29,51;30,31;0;32,6;0
110394;TRIBUTADO;IMPORTADO;20,37;20,63;0;19,06;0;20,37;0;20,5;20,63;0;0;21,17;0;21,07;17,77;0;21,37;21,37;0;0;20,37;0
110407;TRIBUTADO;NACIONAL;15667,12;15667,12;0;15887,51;0;0;0;0;0;0;0;0;0;15667,12;15667,12;15776,54;15887,51;15887,51;16347,48;0;15667,12;0
110409;TRIBUTADO;NACIONAL;31334,28;31334,28;0;31775,06;0;0;0;0;0;0;0;0;0;31334,28;31334,28;31553,14;31775,06;31775,06;32695,01;0;31334,28;0
110491;CONVÊNIO 118;NACIONAL;161,17;161,17;161,17;161,17;0;161,17;161,17;161,17;161,17;0;0;161,17;0;161,17;161,17;161,17;161,17;161,17;161,17;0;161,17;161,17
110492;CONVÊNIO 118;NACIONAL;938,02;938,02;938,02;938,02;0;938,02;938,02;938,02;938,02;0;0;938,02;0;938,02;938,02;938,02;938,02;938,02;938,02;0;938,02;938,02
110493;CONVÊNIO 118;NACIONAL;644,69;644,69;644,69;644,69;0;644,69;644,69;644,69;644,69;0;0;644,69;0;644,69;644,69;644,69;644,69;644,69;644,69;0;644,69;644,69
110502;TRIBUTADO;IMPORTADO;0;0;0;13696,11;0;13506,12;0;13600,45;13696,11;0;0;0;0;13506,12;0;0;13696,11;13696,11;0;0;0;0
110510;TRIBUTADO;IMPORTADO;7310,59;7310,59;0;7413,43;0;7310,59;0;7361,65;7413,43;0;0;7628,06;0;7310,59;7310,59;0;7413,43;7413,43;0;0;7310,59;0
110539;TRIBUTADO;NACIONAL;142,77;142,77;0;145,9;0;0;0;0;0;0;0;0;0;135,26;142,9;136,16;137,04;137,04;140,75;0;151,37;0
110551;TRIBUTADO;NACIONAL;8803,78;8803,78;0;8927,63;0;8803,78;0;8865,27;8927,63;0;0;9186,1;0;8803,78;8803,78;0;8927,63;8927,63;0;0;8803,78;0
110565;TRIBUTADO;NACIONAL;18165,32;18395,26;0;18419,07;0;17943,72;0;18056,58;18170,86;0;0;18642,83;0;17095,98;16077,23;0;17315,43;17315,43;0;0;19065,04;0
110566;TRIBUTADO;NACIONAL;6055,1;6055,1;0;6139,68;0;5981,23;0;6018,85;6056,95;0;0;6214,27;0;5359,07;5698,65;0;5771,8;5771,8;0;0;6374,27;0
110567;TRIBUTADO;IMPORTADO;680,87;680,87;0;690,45;0;680,87;0;683,63;690,45;0;0;710,44;0;680,87;680,87;0;690,45;690,45;0;0;680,87;0
110568;TRIBUTADO;IMPORTADO;867,12;867,12;0;879,32;0;867,12;0;873,18;879,32;0;0;904,78;0;867,12;867,12;0;879,32;879,32;0;0;867,12;0
110569;CONVÊNIO 118;NACIONAL;656,92;656,92;656,92;656,92;0;656,92;736,07;656,92;656,92;0;0;656,92;0;0;656,92;0;656,92;656,92;0;0;656,92;656,92
110572;TRIBUTADO;IMPORTADO;0;0;0;12503,31;0;13329,63;0;13413,47;13498,36;0;0;0;0;11615,26;0;0;13834,59;13834,59;0;0;0;0
110580;TRIBUTADO;NACIONAL;52,86;53,5;0;53,5;0;0;0;0;0;0;0;0;0;52,86;52,86;53,18;53,5;53,5;54,84;0;52,86;0
110590;TRIBUTADO;NACIONAL;49,92;49,92;0;50,52;0;0;0;0;0;0;0;0;0;49,92;49,92;50,22;50,52;50,52;51,79;0;49,92;0
110604;TRIBUTADO;NACIONAL;19304,96;19304,96;0;19576,53;0;0;0;0;0;0;0;0;0;19304,96;19304,96;19439,8;19576,53;19576,53;20143,31;0;19304,96;0
110605;TRIBUTADO;NACIONAL;38609,93;38609,93;0;39153,06;0;0;0;0;0;0;0;0;0;38609,93;38609,93;38879,6;39153,06;39153,06;40286,61;0;38609,93;0
110606;TRIBUTADO;NACIONAL;41102,12;41102,12;0;41680,31;0;0;0;0;0;0;0;0;0;41102,12;41102,12;41389,2;41680,31;41680,31;42887,03;0;41102,12;0
110638;TRIBUTADO;IMPORTADO;508,95;508,95;0;516,11;0;508,95;0;512,51;516,11;0;0;531,06;0;508,95;508,95;0;516,11;516,11;0;0;508,95;0
110639;TRIBUTADO;IMPORTADO;592,05;592,05;0;600,38;0;592,05;0;596,18;600,38;0;0;617,75;0;592,05;592,05;0;600,38;600,38;0;0;592,05;0
110640;TRIBUTADO;IMPORTADO;471,9;471,9;0;478,54;0;471,9;0;475,19;478,54;0;0;492,39;0;471,9;471,9;0;478,54;478,54;0;0;471,9;0
110642;TRIBUTADO;IMPORTADO;16654,57;16654,57;0;16888,85;0;16654,57;0;16770,9;16888,85;0;0;17377,82;0;16654,57;16654,57;0;16888,85;16888,85;0;0;16654,57;0
110643;TRIBUTADO;IMPORTADO;235,95;235,95;0;239,26;0;235,95;0;237,6;239,26;0;0;246,19;0;235,95;235,95;0;239,26;239,26;0;0;235,95;0
110644;TRIBUTADO;IMPORTADO;16654,57;16654,57;0;16888,85;0;16654,57;0;16770,9;16888,85;0;0;17377,82;0;16654,57;16654,57;0;16888,85;16888,85;0;0;16654,57;0
110645;TRIBUTADO;IMPORTADO;245,26;245,26;0;248,71;0;245,26;0;246,98;248,71;0;0;255,92;0;245,26;245,26;0;248,71;248,71;0;0;245,26;0
110646;TRIBUTADO;IMPORTADO;490,57;490,57;0;497,48;0;490,57;0;494;497,48;0;0;511,87;0;490,57;490,57;0;497,48;497,48;0;0;490,57;0
110647;TRIBUTADO;NACIONAL;520,76;527,11;0;527,11;0;0;0;0;0;0;0;0;0;520,76;520,76;523,92;527,11;527,11;540,29;0;520,76;0
110648;CONVÊNIO 118;IMPORTADO;7600,67;7600,67;7600,67;7600,67;0;7600,67;8791,13;7600,67;7600,67;0;0;7600,67;0;0;7600,67;0;7600,67;7600,67;0;0;7600,67;7600,67
110649;TRIBUTADO;NACIONAL;12076,8;12076,8;0;12224,08;0;12076,8;0;12150;12224,08;0;0;12529,69;0;12076,8;12076,8;0;12224,08;12224,08;0;0;12076,8;0
110650;TRIBUTADO;NACIONAL;4025,6;4025,6;0;4074,69;0;4025,6;0;4050;4074,69;0;0;4176,56;0;4025,6;4025,6;0;4074,69;4074,69;0;0;4025,6;0
110651;TRIBUTADO;NACIONAL;8051,22;8051,22;0;8149,4;0;8051,22;0;8100,01;8149,4;0;0;8353,14;0;8051,22;8051,22;0;8149,4;8149,4;0;0;8051,22;0
110652;TRIBUTADO;NACIONAL;1006,4;1006,4;0;1018,67;0;1006,4;0;1012,5;1018,67;0;0;1044,14;0;1006,4;1006,4;0;1018,67;1018,67;0;0;1006,4;0
110654;TRIBUTADO;NACIONAL;2012,78;2012,78;0;2037,33;0;2012,78;0;2024,98;2037,33;0;0;2088,26;0;2012,78;2012,78;0;2037,33;2037,33;0;0;2012,78;0
110655;TRIBUTADO;IMPORTADO;35582,3;35582,3;0;34101,68;0;35648,82;0;35878,81;36111,79;0;0;37074,77;0;36729,61;30907,72;0;37269,24;37269,24;0;0;35448,78;0
110657;TRIBUTADO;IMPORTADO;5354,8;5354,8;0;5430,12;0;5354,8;0;5392,2;5430,12;0;0;5587,33;0;5354,8;5354,8;0;5430,12;5430,12;0;0;5354,8;0
110668;TRIBUTADO;NACIONAL;98,85;100,16;0;91,71;0;0;0;0;0;0;0;0;0;94,16;88,27;94,78;95,42;95,42;98,08;0;102,76;0
110670;TRIBUTADO;IMPORTADO;47005,6;47005,6;0;47666,83;0;47005,6;0;47333,91;47666,83;0;0;49046,87;0;47005,6;47005,6;0;47666,83;47666,83;0;0;47005,6;0
110672;CONVÊNIO 118;NACIONAL;896,39;896,39;896,39;896,39;0;896,39;1001,85;896,39;896,39;0;0;896,39;0;0;896,39;0;896,39;896,39;0;0;896,39;896,39
110674;TRIBUTADO;IMPORTADO;31316,8;31316,8;0;31757,33;0;31316,8;0;31535,53;31757,33;0;0;32676,77;0;31316,8;31316,8;0;31757,33;31757,33;0;0;31316,8;0
110675;CONVÊNIO 118;NACIONAL;0;0;0;962,63;0;962,63;0;0;962,63;0;0;0;0;962,63;0;0;962,63;962,63;0;0;0;962,63
110678;TRIBUTADO;NACIONAL;57,6;57,6;0;57,6;0;0;0;0;0;0;0;0;0;57,6;57,6;57,6;57,6;57,6;57,6;0;57,6;0
110679;CONVÊNIO 118;NACIONAL;1276,5;1276,5;1276,5;1276,5;0;1276,5;1276,5;1276,5;1276,5;0;0;1276,5;0;1276,5;1276,5;1276,5;1276,5;1276,5;1276,5;0;1276,5;1276,5
110685;TRIBUTADO;NACIONAL;7403,7;7403,7;0;7403,7;0;0;0;0;0;0;0;0;0;7403,7;7403,7;7403,7;7403,7;7403,7;7403,7;0;7403,7;0
110705;TRIBUTADO;IMPORTADO;2130,79;2130,79;0;2160,76;0;2130,79;0;2145,67;2160,76;0;0;2223,32;0;2130,79;2130,79;0;2160,76;2160,76;0;0;2130,79;0
110706;TRIBUTADO;IMPORTADO;1065,38;1065,38;0;1080,37;0;1065,38;0;1072,82;1080,37;0;0;1111,65;0;1065,38;1065,38;0;1080,37;1080,37;0;0;1065,38;0
110707;TRIBUTADO;IMPORTADO;710,27;710,27;0;720,26;0;710,27;0;715,23;720,26;0;0;741,12;0;710,27;710,27;0;720,26;720,26;0;0;710,27;0
110722;TRIBUTADO;NACIONAL;4906,44;4906,44;0;4974,35;0;0;0;0;0;0;0;0;0;4686,92;4404,64;4717,15;4747,78;4747,78;4874,35;0;4906,44;0
110723;TRIBUTADO;NACIONAL;9812,9;9812,9;0;9948,72;0;0;0;0;0;0;0;0;0;9373,87;8809,3;9434,33;9495,58;9495,58;9748,73;0;9812,9;0
110730;TRIBUTADO;IMPORTADO;334,57;334,57;0;338,65;0;334,57;0;336,59;338,65;0;0;347,11;0;334,57;334,57;0;338,65;338,65;0;0;334,57;0
110747;TRIBUTADO;IMPORTADO;19724,78;19724,78;0;19965,33;0;19724,78;0;19844,32;19965,33;0;0;20464,46;0;19724,78;19724,78;0;19965,33;19965,33;0;0;19724,78;0
110756;TRIBUTADO;IMPORTADO;9695,16;9819,45;0;9056,5;0;9676,45;0;9738,08;9800,5;0;0;10058,41;0;9991,4;8426,76;0;10136,07;10136,07;0;0;9658,78;0
110757;TRIBUTADO;IMPORTADO;19390,31;19638,91;0;18113,02;0;19352,9;0;19476,17;19601,02;0;0;20116,84;0;19982,8;16853,52;0;20272,14;20272,14;0;0;19317,55;0
110758;TRIBUTADO;IMPORTADO;24215,12;24525,57;0;22619,99;0;24168,39;0;24322,33;24478,25;0;0;25122,41;0;24955,03;21047,11;0;25316,36;25316,36;0;0;24124,25;0
110759;TRIBUTADO;IMPORTADO;6751,9;6838,46;0;6307,13;0;6738,87;0;6781,79;6825,27;0;0;7004,88;0;6958,21;5868,56;0;7058,96;7058,96;0;0;6726,56;0
110760;TRIBUTADO;IMPORTADO;12107,56;12262,78;0;11310;0;12084,2;0;12161,17;12239,13;0;0;12561,21;0;12477,52;10523,55;0;12658,18;12658,18;0;0;12062,12;0
110762;TRIBUTADO;IMPORTADO;3375,96;3419,24;0;3153,57;0;3369,44;0;3390,9;3412,64;0;0;3502,44;0;3479,11;2934,29;0;3529,49;3529,49;0;0;3363,29;0
110771;TRIBUTADO;IMPORTADO;753,72;753,72;0;702,48;0;755,14;0;760,01;764,94;0;0;785,34;0;778,02;654,7;0;789,45;789,45;0;0;750,89;0
110772;TRIBUTADO;IMPORTADO;565,29;565,29;0;526,85;0;566,34;0;570;573,7;0;0;589;0;575,25;491,02;0;583,34;583,34;0;0;566,8;0
110773;TRIBUTADO;IMPORTADO;376,86;376,86;0;351,23;0;377,56;0;379,99;382,46;0;0;392,66;0;389,01;327,35;0;394,72;394,72;0;0;375,44;0
110775;TRIBUTADO;IMPORTADO;5280,15;5280,15;0;5354,42;0;5280,15;0;5317,02;5354,42;0;0;5509,44;0;5280,15;5280,15;0;5354,42;5354,42;0;0;5280,15;0
110776;TRIBUTADO;IMPORTADO;7628,75;7628,75;0;7736,04;0;7628,75;0;7682,02;7736,04;0;0;7960;0;7628,75;7628,75;0;7736,04;7736,04;0;0;7628,75;0
110777;TRIBUTADO;IMPORTADO;7026,81;7026,81;0;7125,66;0;7026,81;0;7075,89;7125,66;0;0;7331,96;0;7026,81;7026,81;0;7125,66;7125,66;0;0;7026,81;0
110778;TRIBUTADO;IMPORTADO;3513,41;3513,41;0;3562,83;0;3513,41;0;3537,94;3562,83;0;0;3665,98;0;3513,41;3513,41;0;3562,83;3562,83;0;0;3513,41;0
110779;TRIBUTADO;IMPORTADO;110,17;110,17;0;111,51;0;110,17;0;110,83;111,51;0;0;114,31;0;110,17;110,17;0;111,51;111,51;0;0;110,17;0
110780;TRIBUTADO;IMPORTADO;45,09;45,09;0;45,64;0;45,09;0;45,37;45,64;0;0;46,78;0;45,09;45,09;0;45,64;45,64;0;0;45,09;0
110790;TRIBUTADO;NACIONAL;0;1989,57;0;201,38;0;0;0;0;0;0;0;0;0;198,95;0;200,16;201,38;201,38;0;0;0;0
110793;TRIBUTADO;NACIONAL;892,76;892,76;0;908,56;0;0;0;0;0;0;0;0;0;850,05;798,21;855,59;861,2;861,2;884,49;0;942,64;0
110794;TRIBUTADO;NACIONAL;0;1989,57;0;2013,83;0;0;0;0;0;0;0;0;0;1989,57;0;2001,62;2013,83;2013,83;0;0;0;0
110798;TRIBUTADO;IMPORTADO;1124,22;1124,22;0;1140,03;0;1124,22;0;1132,07;1140,03;0;0;1173,04;0;1124,22;1124,22;0;1140,03;1140,03;0;0;1124,22;0
110832;ISENTO (EXCETO EM DF);NACIONAL;0;0;0;1097,29;0;1097,29;0;0;1097,29;0;0;0;0;1097,29;0;0;1097,29;1097,29;0;0;0;1097,29
110834;ISENTO (EXCETO EM DF);NACIONAL;0;0;0;2743,47;0;2743,47;0;0;2743,47;0;0;0;0;2743,47;0;0;2743,47;2743,47;0;0;0;2743,47
110836;TRIBUTADO;IMPORTADO;987,95;1000;0;1000;0;987,95;0;993,94;1000;0;0;1025;0;987,95;987,95;0;1000;1000;0;0;987,95;0
110838;TRIBUTADO;IMPORTADO;3383,6;3383,6;0;3431,2;0;3383,6;0;3407,23;3431,2;0;0;3530,54;0;3383,6;3383,6;0;3431,2;3431,2;0;0;3383,6;0
110840;TRIBUTADO;IMPORTADO;1614,11;1633,79;0;1633,79;0;1614,11;0;1623,89;1633,79;0;0;1674,64;0;1614,11;1614,11;0;1633,79;1633,79;0;0;1614,11;0
110841;TRIBUTADO;IMPORTADO;1481,93;1500;0;1500;0;1481,93;0;1490,91;1500;0;0;1537,5;0;1481,93;1481,93;0;1500;1500;0;0;1481,93;0
110843;TRIBUTADO;NACIONAL;70593,36;70593,36;0;71586,4;0;0;0;0;0;0;0;0;0;70593,36;70593,36;71086,42;71586,4;71586,4;73658,96;0;70593,36;0
110845;TRIBUTADO;NACIONAL;20281,74;20281,74;0;20567,05;0;0;0;0;0;0;0;0;0;20281,74;20281,74;20423,4;20567,05;20567,05;21162,51;0;20281,74;0
110854;TRIBUTADO;NACIONAL;20753,9;20753,9;0;21585,45;0;0;0;0;0;0;0;0;0;19836,46;18657,29;19962,87;20090,9;20090,9;20619,87;0;20753,9;0
110855;TRIBUTADO;NACIONAL;40293,99;40293,99;0;40860,8;0;0;0;0;0;0;0;0;0;40293,99;40293,99;40575,42;40860,8;40860,8;42043,8;0;40293,99;0
110864;TRIBUTADO;IMPORTADO;6027,04;6027,04;0;6111,82;0;6027,04;0;6069,14;6111,82;0;0;6288,77;0;6027,04;6027,04;0;6111,82;6111,82;0;0;6027,04;0
110868;ISENTO (EXCETO EM DF);NACIONAL;3446,55;3446,55;3446,55;3446,55;0;3446,55;3446,55;3446,55;3446,55;0;0;3446,55;0;3446,55;3446,55;3446,55;3446,55;3446,55;3446,55;0;3446,55;3446,55
110869;ISENTO (EXCETO EM DF);NACIONAL;1378,62;1378,62;1378,62;1378,62;0;1378,62;1378,62;1378,62;1378,62;0;0;1378,62;0;1378,62;1378,62;1378,62;1378,62;1378,62;1378,62;0;1378,62;1378,62
110879;CONVÊNIO 118;NACIONAL;6515,62;6515,62;6515,62;6515,62;0;6515,62;7850,15;6515,62;6515,62;0;0;6515,62;0;0;6515,62;0;6515,62;6515,62;0;0;6515,62;6515,62
110881;TRIBUTADO;IMPORTADO;1366,63;1366,63;0;1383,29;0;1366,63;0;1374,91;1383,29;0;0;1417,88;0;1366,63;1366,63;0;1383,29;1383,29;0;0;1366,63;0
110899;TRIBUTADO;NACIONAL;25199,18;25199,18;0;25436,84;0;0;0;0;0;0;0;0;0;23721,32;22275,96;23878;24033,79;24033,79;24684,09;0;26527,46;0
110900;TRIBUTADO;IMPORTADO;22937,6;22937,6;0;23260,26;0;22937,6;0;23097,8;23260,26;0;0;23933,69;0;22937,6;22937,6;0;23260,26;23260,26;0;0;22937,6;0
110901;TRIBUTADO;IMPORTADO;17203,21;17203,21;0;17445,21;0;17203,21;0;17323,37;17445,21;0;0;17950,28;0;17203,21;17203,21;0;17445,21;17445,21;0;0;17203,21;0
110902;TRIBUTADO;IMPORTADO;68812,82;68812,82;0;69780,81;0;68812,82;0;69293,45;69780,81;0;0;71801,1;0;68812,82;68812,82;0;69780,81;69780,81;0;0;68812,82;0
110950;CONVÊNIO 118;IMPORTADO;1864,77;1864,77;1864,77;1864,77;0;1864,77;2242,56;1864,77;1864,77;0;0;1864,77;0;0;1864,77;0;1864,77;1864,77;0;0;1864,77;1864,77
111002;CONVÊNIO 118;NACIONAL;1870,8;1870,8;1870,8;1870,8;0;1870,8;2253,98;1870,8;1870,8;0;0;1870,8;0;0;1870,8;0;1870,8;1870,8;0;0;1870,8;1870,8
111003;CONVÊNIO 118;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111004;TRIBUTADO;NACIONAL;30060,74;30060,74;0;30483,61;0;0;0;0;0;0;0;0;0;30060,74;30060,74;30270,7;30483,61;30483,61;31366,16;0;30060,74;0
111013;TRIBUTADO;IMPORTADO;18715,38;18715,38;0;18978,65;0;18715,38;0;18846,1;18978,65;0;0;19528,12;0;18715,38;18715,38;0;18978,65;18978,65;0;0;18715,38;0
111015;TRIBUTADO;NACIONAL;0;0;0;57,11;0;0;0;0;0;0;0;0;0;53,79;0;0;54,5;54,5;0;0;0;0
111016;TRIBUTADO;NACIONAL;21947,84;22256,58;0;22256,58;0;21947,84;0;22101,13;22256,58;0;0;22900,95;0;21947,84;21947,84;0;22256,58;22256,58;0;0;21947,85;0
111017;TRIBUTADO;NACIONAL;21947,84;22256,58;0;22256,58;0;21947,84;0;22101,13;22256,58;0;0;22900,95;0;21947,84;21947,84;0;22256,58;22256,58;0;0;21947,85;0
111018;TRIBUTADO;NACIONAL;21947,84;22256,58;0;22256,58;0;21947,84;0;22101,13;22256,58;0;0;22900,95;0;21947,84;21947,84;0;22256,58;22256,58;0;0;21947,85;0
111027;TRIBUTADO;IMPORTADO;4508,41;4508,41;0;4571,82;0;4508,41;0;4539,89;4571,82;0;0;4704,18;0;4508,41;4508,41;0;4571,82;4571,82;0;0;4508,41;0
111029;TRIBUTADO;IMPORTADO;1710,71;1710,71;0;1734,77;0;1710,71;0;1722,65;1734,77;0;0;1784,99;0;1710,71;1710,71;0;1734,77;1734,77;0;0;1710,71;0
111031;TRIBUTADO;IMPORTADO;13394,07;13582,48;0;13582,48;0;13394,07;0;13487,62;13582,48;0;0;13975,72;0;13394,07;13394,07;0;13582,48;13582,48;0;0;13394,07;0
111043;CONVÊNIO 118;IMPORTADO;1323,14;1323,14;1323,14;1323,14;0;1323,14;1551,83;1323,14;1323,14;0;0;1323,14;0;0;1323,14;0;1323,14;1323,14;0;0;1323,14;1323,14
111044;TRIBUTADO;NACIONAL;4341,07;4341,07;0;4394,01;0;0;0;0;0;0;0;0;0;4341,07;4341,07;4367,38;4394,01;4394,01;4503,86;0;4341,07;0
111045;TRIBUTADO;NACIONAL;12187,15;12187,15;0;11380,3;0;12187,39;0;12266,02;12345,67;0;0;12674,89;0;12627,49;10625,95;0;12813,02;12813,02;0;0;12187,15;0
111132;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111192;TRIBUTADO;NACIONAL;919,49;919,49;0;932,44;0;919,49;0;925,92;932,44;0;0;959,43;0;919,49;919,49;0;932,44;932,44;0;0;919,49;0
111220;TRIBUTADO;IMPORTADO;1019,1;1019,1;0;953,79;0;1155,78;0;1163,14;1170,6;0;0;1201,41;0;1054,19;889,11;0;1069,45;1069,45;0;0;1019,1;0
111250;TRIBUTADO;NACIONAL;8803,78;8803,78;0;8927,63;0;0;0;0;0;0;0;0;0;8803,78;8803,78;8865,27;8927,63;8927,63;9186,1;0;8803,78;0
111252;TRIBUTADO;NACIONAL;52,08;52,08;0;52,72;0;52,08;0;52,4;52,72;0;0;54,04;0;52,08;52,08;0;52,72;52,72;0;0;52,08;0
111262;TRIBUTADO;IMPORTADO;0;0;0;14652,6;0;14449,34;0;14550,26;14652,6;0;0;0;0;14449,34;0;0;14652,6;14652,6;0;0;0;0
111263;TRIBUTADO;IMPORTADO;0;0;0;36631,53;0;36123,38;0;36375,68;36631,53;0;0;0;0;36123,38;0;0;36631,53;36631,53;0;0;0;0
111264;TRIBUTADO;IMPORTADO;0;0;0;29305,23;0;28898,71;0;29100,56;29305,23;0;0;0;0;28898,71;0;0;29305,23;29305,23;0;0;0;0
111265;TRIBUTADO;IMPORTADO;0;0;0;43957,84;0;43348,06;0;43650,83;43957,84;0;0;0;0;43348,06;0;0;43957,84;43957,84;0;0;0;0
111266;TRIBUTADO;IMPORTADO;0;0;0;58610,44;0;57797,41;0;58201,1;58610,44;0;0;0;0;57797,41;0;0;58610,44;58610,44;0;0;0;0
111281;TRIBUTADO;IMPORTADO;0;0;0;65936,76;0;65022,09;0;65476,24;65936,76;0;0;0;0;65022,09;0;0;65936,76;65936,76;0;0;0;0
111282;TRIBUTADO;NACIONAL;1983,67;2010,48;0;1990,54;0;0;0;0;0;0;0;0;0;1890,17;1770,5;1902,98;1916,22;1916,22;1970,01;0;2110,47;0
111316;TRIBUTADO;NACIONAL;98,1;98,1;0;99,29;0;0;0;0;0;0;0;0;0;98,1;98,1;98,69;99,29;99,29;101,78;0;98,1;0
111317;TRIBUTADO;NACIONAL;147,13;147,13;0;148,93;0;0;0;0;0;0;0;0;0;147,13;147,13;148,02;148,93;148,93;152,65;0;147,13;0
111350;CONVÊNIO 118;NACIONAL;2423;2423;2423;2423;0;2423;2586,35;2423;2423;0;0;2423;0;0;2423;0;2423;2423;0;0;2423;2423
111372;TRIBUTADO;NACIONAL;26579,94;26579,94;0;26830,64;0;0;0;0;0;0;0;0;0;25021,11;23496,55;25186,37;25350,71;25350,71;26036,64;0;27981,01;0
111373;TRIBUTADO;NACIONAL;16267,03;16267,03;0;16420,44;0;0;0;0;0;0;0;0;0;15313,02;14379,98;15414,16;15514,73;15514,73;15934,52;0;17124,48;0
111375;TRIBUTADO;IMPORTADO;96731,14;96731,14;0;98091,86;0;96731,14;0;97406,77;98091,86;0;0;100931,81;0;96731,14;96731,14;0;98091,86;98091,86;0;0;96731,14;0
111403;TRIBUTADO;NACIONAL;0;1989,57;0;1006,89;0;0;0;0;0;0;0;0;0;994,76;0;1000,79;1006,89;1006,89;0;0;0;0
111490;TRIBUTADO;NACIONAL;11006,46;11006,46;0;11161,29;0;11006,46;0;11083,33;11161,29;0;0;11484,42;0;11006,46;11006,46;0;11161,29;11161,29;0;0;11006,46;0
111492;TRIBUTADO;IMPORTADO;569,03;569,03;0;577,04;0;569,03;0;573,01;577,04;0;0;593,74;0;569,03;569,03;0;577,04;577,04;0;0;569,03;0
111494;TRIBUTADO;NACIONAL;22878,04;22878,04;0;22421,19;0;0;0;0;0;0;0;0;0;21536,31;20224,08;21678,55;21819,99;21819,99;22410,4;0;24083,97;0
111501;ISENTO;NACIONAL;702,08;702,08;702,08;702,08;0;702,08;702,08;702,08;702,08;0;0;702,08;0;702,08;702,08;702,08;702,08;702,08;702,08;0;702,08;702,08
111510;TRIBUTADO;NACIONAL;2318,08;2318,08;0;2350,7;0;2318,08;0;2334,27;2350,7;0;0;2418,76;0;2318,08;2318,08;0;2350,7;2350,7;0;0;2318,08;0
111514;TRIBUTADO;NACIONAL;11006,46;11006,46;0;11161,29;0;11006,46;0;11083,33;11161,29;0;0;11484,42;0;11006,46;11006,46;0;11161,29;11161,29;0;0;11006,46;0
