;;; ONCOPROD RS ;; ONCOPROD PE ;;ONCOPROD SP;;;;;;;;ONCOPROD DF;;;;;;; ONCOPROD ES  ;;
C�D;CLASSIFICA��O FISCAL;ORIGEM;  ICMS 17% ;  ICMS 18% ;  ICMS 17% ;  ICMS 18% ; ICMS 12%; ICMS 17%;CLIENTES GO; ICMS 17,5%; ICMS 18%; CLIENTES SP; CLIENTES SPI; ICMS 20% ; ICMS 12%;   ICMS 17% ;   CLIENTES DF ;   ICMS 17,5% ;   ICMS 18% ;  CLIENTES SPI ; ICMS 20% ; ICMS 12%;ICMS 17%;ICMS 18%
112590;TRIBUTADO;IMPORTADO;1820,1645;1842,3665;0;1842,3665;0;1820,1645;0;1831,1975;1842,3665;0;0;1888,428;0;1820,1645;1831,1975;0;1842,3665;1842,3665;1888,428;1716,7535;1820,1645;0
112607;ISENTO;IMPORTADO;178,41;178,41;178,41;178,41;0;178,41;203,3874;178,41;178,41;0;0;178,41;0;0;178,41;0;178,41;178,41;0;0;178,41;178,41
112620;TRIBUTADO;NACIONAL;3090,5928;3128,2848;0;3128,2848;0;0;0;0;0;0;0;0;0;3090,5928;3090,5928;3109,3272;3128,2848;3128,2848;3206,4912;0;3090,5928;0
112630;TRIBUTADO;IMPORTADO;428,71;433,94;0;433,94;0;428,71;0;431,31;433,94;0;0;444,79;0;428,71;428,71;0;433,94;433,94;0;0;428,71;0
112631;TRIBUTADO;IMPORTADO;726,77;735,63;0;735,63;0;726,77;0;731,18;735,63;0;0;754,03;0;726,77;726,77;0;735,63;735,63;0;0;726,77;0
112632;TRIBUTADO;IMPORTADO;726,77;735,63;0;735,63;0;726,77;0;731,18;735,63;0;0;754,03;0;726,77;726,77;0;735,63;735,63;0;0;726,77;0
112644;TRIBUTADO;NACIONAL;44797,61;45427,78;0;45427,78;0;0;0;0;0;0;0;0;0;44797,61;44797,61;45110,5;45427,78;45427,78;46743;0;44797,61;0
112646;TRIBUTADO;IMPORTADO;0;0;0;1877,22;0;1851,18;0;1864,11;1877,22;0;0;0;0;1851,18;1851,18;0;1877,22;1877,22;0;0;0;0
112664;TRIBUTADO;IMPORTADO;44797,61146;45427,77997;0;45427,77997;0;44797,61146;0;45110,50247;45427,77997;0;0;46743,00253;0;44797,61146;44797,61146;0;45427,77997;45427,77997;0;0;44797,61146;0
112665;TRIBUTADO;IMPORTADO;35504,97;36004,41;0;36004,41;0;35504,97;0;35752,93;36004,41;0;0;37046,8;0;35504,97;35504,97;0;36004,41;36004,41;0;0;35504,97;0
112681;TRIBUTADO;IMPORTADO;13521,68;13711,89;0;13711,89;0;13521,68;0;13616,12;13711,89;0;0;14108,88;0;13521,68;13521,68;0;13711,89;13711,89;0;0;13521,68;0
112682;TRIBUTADO;IMPORTADO;2704,34;2742,38;0;2742,38;0;2704,34;0;2723,23;2742,38;0;0;2821,78;0;2704,34;2704,34;0;2742,38;2742,38;0;0;2704,34;0
112689;TRIBUTADO;NACIONAL;1719,86;1742,79;0;1576,32;0;0;0;0;0;0;0;0;0;1931,34;1931,34;1944,13;1957,09;1957,09;2010,71;0;1793,99;0
112690;TRIBUTADO;IMPORTADO;38573,3;39115,91;0;39115,91;0;38573,3;0;38842,7;39115,91;0;0;40248,38;0;38573,3;38573,3;0;39115,91;39115,91;0;0;38573,3;0
112691;TRIBUTADO;NACIONAL;1250,32;1266,99;0;1139,29;0;0;0;0;0;0;0;0;0;1422,81;1422,81;1432,24;1441,79;1441,79;1481,29;0;1303,31;0
112692;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112693;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112694;TRIBUTADO;NACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112700;TRIBUTADO;IMPORTADO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112762;TRIBUTADO;NACIONAL;42389,39;42985,68;0;42985,68;0;0;0;0;0;0;0;0;0;42389,39;42389,39;42685,46;42985,68;42985,68;44230,2;0;42389,39;0
112813;TRIBUTADO;NACIONAL;13708,35;14184,89;0;14184,89;0;0;0;0;0;0;0;0;0;13708,35;13708,35;13804,09;14184,89;14184,89;14303,64;0;13708,35;0
112815;TRIBUTADO;IMPORTADO;1021,4;1033,85;0;1033,85;0;1021,4;0;1027,59;1033,85;0;0;1059,7;0;1021,4;1021,4;0;1033,85;1033,85;;0;1021,4;0
112818;TRIBUTADO;IMPORTADO;1276,76;1292,33;0;1292,33;0;1276,76;0;1284,5;1292,33;0;0;1324,64;0;1276,76;1276,76;0;1292,33;1292,33;0;0;1276,76;0
112826;TRIBUTADO;NACIONAL;3454,82;3496,95;0;3496,95;0;0;0;0;0;0;0;0;0;3454,82;3454,82;3475,76;3496,95;3496,95;3584,38;0;3454,82;0
300332;TRIBUTADO;NACIONAL;37,73;38,2;0;38,2;0;0;0;0;0;0;0;0;0;37,73;37,73;37,96;38,2;38,2;39,15;0;37,73;0
301576;ISENTO;NACIONAL;80,76;80,76;80,76;80,76;80,76;80,76;0;80,76;80,76;0;0;80,76;0;0;80,76;0;80,76;80,76;0;80,76;80,76;80,76
302994;ISENTO;NACIONAL;53,86;53,86;53,86;53,86;53,86;53,86;57,49;53,86;53,86;0;0;53,86;0;0;53,86;0;53,86;53,86;0;53,86;53,86;53,86
306080;TRIBUTADO;IMPORTADO;595,81;603,07;0;603,07;603,07;595,81;0;599,42;603,07;0;0;618,15;0;595,81;595,81;0;603,07;603,07;0;0;595,81;0
306131;TRIBUTADO;IMPORTADO;3951,23;3951,23;0;0;0;3951,23;0;3951,23;3951,23;0;0;3951,23;0;3951,23;3951,23;0;3951,23;3951,23;0;0;3951,23;0
306178;ISENTO;NACIONAL;0;0;0;1236,49;0;1236,49;1319,85;1236,49;1236,49;0;0;1236,49;0;0;0;0;1236,49;1236,49;0;0;0;1236,49
306190;ISENTO;IMPORTADO;405,08;405,08;405,08;405,08;405,08;405,08;0;405,08;405,08;0;0;405,08;0;0;405,08;0;405,08;405,08;0;405,08;405,08;405,08
306209;ISENTO;IMPORTADO;1339,82;1339,82;1339,82;1339,82;1339,82;1339,82;1577,26;1339,82;1339,82;0;0;1339,82;0;0;1339,82;0;1339,82;1339,82;0;1339,82;1339,82;1339,82
306211;ISENTO;IMPORTADO;1058,53;1058,53;1058,53;1058,53;1058,53;1058,53;1241,49;1058,53;1058,53;0;0;1058,53;0;0;1058,53;0;1058,53;1058,53;0;0;1058,53;1058,53
306217;TRIBUTADO;IMPORTADO;13346,64;13509,4;0;13509,4;13509,4;13346,64;0;13427,52;13509,4;0;0;13847,14;0;13346,64;13346,64;0;13509,4;13509,4;0;0;13346,64;0
306218;ISENTO;NACIONAL;2598,54;2598,54;2598,54;2598,54;2598,54;2598,54;2754,4524;2598,54;2598,54;0;0;2598,54;0;0;2598,54;0;2598,54;2598,54;0;0;2598,54;2598,54
306239;ISENTO;IMPORTADO;3480;3480;3480;3480;0;3480;3480;3480;3480;0;0;3480;0;0;3480;0;3480;3480;0;0;3480;3480
306240;ISENTO;IMPORTADO;1736;1736;1736;1736;0;1736;1736;1736;1736;0;0;1736;0;0;1736;0;1736;1736;0;0;1736;1736
306273;ISENTO;NACIONAL;976,94;976,94;976,94;976,94;976,94;976,94;1042,8;976,94;976,94;0;0;976,94;0;0;976,94;0;976,94;976,94;0;976,94;976,94;976,94
306390;TRIBUTADO;IMPORTADO;0;0;0;2648,7;2310,66;2524,35;0;0;2310,66;0;0;0;0;2943,4;0;0;3715,79;3715,79;0;0;0;0
306661;ISENTO;NACIONAL;33,81;33,81;33,81;33,81;33,81;33,81;36,14;33,81;33,81;0;0;33,81;0;0;33,81;0;33,81;33,81;0;0;33,81;33,81
306730;ISENTO;NACIONAL;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;0;0;24,99;0;0;24,99;0;24,99;24,99;0;0;24,99;24,99
306833;ISENTO;NACIONAL;461,52;461,52;461,52;461,52;461,52;461,52;461,52;461,52;461,52;0;0;461,52;0;0;461,52;0;461,52;461,52;0;461,52;461,52;461,52
306843;ISENTO;NACIONAL;1618,55;1618,55;1618,55;1618,55;1618,55;1618,55;1618,55;1618,55;1618,55;0;0;1618,55;0;0;1618,55;0;1618,55;1618,55;0;1618,55;1618,55;1618,55
306874;TRIBUTADO;IMPORTADO;100,32;100,32;0;100,32;0;0;0;0;0;0;0;0;0;95,14;100,32;0;100,87;100,87;0;100,32;100,32;0
306902;ISENTO;IMPORTADO;23,2;23,2;23,2;23,2;23,2;23,2;0;23,2;23,2;0;0;23,2;0;0;23,2;0;23,2;23,2;0;23,2;23,2;23,2
307184;TRIBUTADO;IMPORTADO;474,95;481,74;0;397,63;0;0;0;0;0;0;0;0;0;477,88;439,14;0;611,45;611,45;0;0;409,3;0
307481;ISENTO;NACIONAL;2996,52;2996,52;2996,52;2996,52;2996,52;2996,52;0;2996,52;2996,52;0;0;2996,52;0;0;2996,52;0;2996,52;2996,52;0;0;2996,52;2996,52
400006;TRIBUTADO;NACIONAL;14,4;14,6;0;14,6;0;0;0;0;0;0;0;0;0;14,4;14,4;14,5;14,6;14,6;15,02;0;14,4;0
400321;TRIBUTADO;NACIONAL;10,73;10,88;0;10,88;0;0;0;0;0;0;0;0;0;10,73;10,73;10,8;10,88;10,88;11,19;0;10,73;0
400956;TRIBUTADO;NACIONAL;25,89;26,25;0;26,25;0;0;0;0;0;0;0;0;0;25,89;25,89;26,07;26,25;26,25;27,01;0;25,89;0
400957;TRIBUTADO;IMPORTADO;8,88;9;0;8,82;0;0;0;0;0;0;0;0;0;8,85;8,14;0;9,33;9,33;0;0;9,26;0
400958;TRIBUTADO;IMPORTADO;18,5;18,76;0;18,76;0;18,5;0;18,63;18,76;0;0;19,3;0;18,5;18,5;0;18,76;18,76;0;0;18,5;0
400959;TRIBUTADO;IMPORTADO;10,9;11,04;0;10,14;0;10,86;0;10,93;11;0;0;11,3;0;10,96;10,32;0;11,66;11,66;0;0;10,85;0
400964;TRIBUTADO;IMPORTADO;24,64;24,99;0;24,99;0;24,64;0;24,81;24,99;0;0;25,71;0;24,64;24,64;0;24,99;24,99;0;0;24,64;0
404446;TRIBUTADO;NACIONAL;1500;1500;0;1500;0;0;0;0;0;0;0;0;1500;1500;1500;1500;1500;1500;1500;0;1500;0
705997;TRIBUTADO;NACIONAL;13,49;13,65;0;13,65;0;0;0;0;0;0;0;0;0;13,49;13,49;13,57;13,65;13,65;13,99;0;13,49;0
715216;TRIBUTADO;IMPORTADO;271,4479167;317,7926829;0;317,7926829;0;271,4479167;0;271,4479167;317,7926829;0;0;271,4479167;0;271,45;271,4479167;0;317,79;317,79;0;0;271,4479167;0
715217;TRIBUTADO;IMPORTADO;145,6979167;170,5731707;0;170,5731707;0;145,6979167;0;145,6979167;170,5731707;0;0;145,6979167;0;145,7;145,6979167;0;170,57;170,57;0;0;145,6979167;0
715218;TRIBUTADO;IMPORTADO;83,28125;97,5;0;97,5;0;83,28125;0;83,28125;97,5;0;0;83,28125;0;83,28;83,28125;0;97,5;97,5;0;0;83,28125;0
715219;TRIBUTADO;IMPORTADO;145,6979167;170,5731707;0;170,5731707;0;145,6979167;0;145,6979167;170,5731707;0;0;145,6979167;0;145,7;145,6979167;0;170,57;170,57;0;0;145,6979167;0
716508;TRIBUTADO;NACIONAL;255;255;0;255;0;0;0;0;0;0;0;0;0;255;255;255;255;255;255;0;255;0
716850;TRIBUTADO;IMPORTADO;271,4479167;317,7926829;0;317,7926829;0;271,4479167;0;271,4479167;317,7926829;0;0;271,4479167;0;271,45;271,4479167;0;317,79;317,79;0;0;271,4479167;0
716880;TRIBUTADO;IMPORTADO;1750;1750;0;1750;0;1750;0;1750;1750;0;0;1750;0;1750;1750;0;1750;1750;0;0;1750;0
716947;TRIBUTADO;NACIONAL;1,8;1,8;0;1,8;0;0;0;0;0;0;0;0;0;1,8;1,8;1,8;1,8;1,8;1,8;0;1,8;0
717639;TRIBUTADO;IMPORTADO;325,5;325,5;0;325,5;325,5;325,5;0;325,5;325,5;0;0;325,5;0;325,5;325,5;0;325,5;325,5;0;0;325,5;0
717656;TRIBUTADO;IMPORTADO;714;714;0;714;714;714;0;714;714;0;0;714;0;714;714;0;714;714;0;0;714;0
